Date,NDVI_FishIsland,NDVI_Footprint,NDVI_FishIsland_Daily
7-Jun-16,0.278,0.25,0.386
8-Jun-16,0.283,0.253,0.35
9-Jun-16,0.283,0.253,0.172
10-Jun-16,0.293,0.261,0.376
11-Jun-16,0.315,0.285,0.315
12-Jun-16,0.315,0.286,0
13-Jun-16,0.323,0.302,0.444
14-Jun-16,0.318,0.302,0.425
15-Jun-16,0.319,0.304,0.471
16-Jun-16,0.362,0.344,0.443
17-Jun-16,0.375,0.348,0.446
18-Jun-16,0.384,0.35,0.476
19-Jun-16,0.399,0.362,0.438
20-Jun-16,0.414,0.375,0.471
21-Jun-16,0.421,0.388,0.458
22-Jun-16,0.437,0.397,0.507
23-Jun-16,0.443,0.4,0.188
24-Jun-16,0.439,0.395,0.515
25-Jun-16,0.446,0.4,0.586
26-Jun-16,0.449,0.402,0.247
27-Jun-16,0.465,0.409,0.432
28-Jun-16,0.47,0.413,0.063
29-Jun-16,0.473,0.415,0.02
30-Jun-16,0.474,0.416,0.516
1-Jul-16,0.474,0.417,0.376
2-Jul-16,0.48,0.419,0.479
3-Jul-16,0.486,0.422,0.529
4-Jul-16,0.488,0.426,0.53
5-Jul-16,0.49,0.435,0.626
6-Jul-16,0.496,0.439,-0.005
7-Jul-16,0.503,0.451,0.07
8-Jul-16,0.512,0.466,0.031
9-Jul-16,0.516,0.453,0.005
10-Jul-16,0.529,0.477,0.131
11-Jul-16,0.527,0.467,0.008
12-Jul-16,0.527,0.467,0.069
13-Jul-16,0.531,0.478,0.34
14-Jul-16,0.535,0.481,0.544
15-Jul-16,0.536,0.482,0.554
16-Jul-16,0.537,0.486,0.427
17-Jul-16,0.546,0.492,0.599
18-Jul-16,0.539,0.487,0.551
19-Jul-16,0.53,0.466,0.585
20-Jul-16,0.537,0.472,0.036
21-Jul-16,0.555,0.491,0.187
22-Jul-16,0.56,0.488,0.508
23-Jul-16,0.561,0.485,0.355
24-Jul-16,0.56,0.483,0.124
25-Jul-16,0.558,0.48,0.063
26-Jul-16,0.56,0.48,0.593
27-Jul-16,0.561,0.482,0.582
28-Jul-16,0.562,0.482,0.569
29-Jul-16,0.561,0.484,0.578
30-Jul-16,0.577,0.504,0.474
31-Jul-16,0.581,0.512,-0.012
1-Aug-16,0.589,0.52,-0.03
2-Aug-16,0.591,0.521,0.023
3-Aug-16,0.596,0.526,0.346
4-Aug-16,0.605,0.544,0.022
5-Aug-16,0.604,0.541,0.007
6-Aug-16,0.606,0.541,0.081
7-Aug-16,0.611,0.546,0.132
8-Aug-16,0.611,0.546,0.558
9-Aug-16,0.611,0.546,0.022
10-Aug-16,0.617,0.553,-0.003
11-Aug-16,0.604,0.543,0.441
12-Aug-16,0.604,0.543,0.16
13-Aug-16,0.604,0.542,0.042
14-Aug-16,0.603,0.542,0.54
15-Aug-16,0.574,0.525,0.52
16-Aug-16,0.557,0.497,0.009
17-Aug-16,0.524,0.491,0.401
18-Aug-16,0.525,0.49,0.559
19-Aug-16,0.525,0.491,0.019
20-Aug-16,0.518,0.484,0.118
21-Aug-16,0.518,0.478,0.488
22-Aug-16,0.519,0.48,0.499
23-Aug-16,0.52,0.481,0.019
24-Aug-16,0.51,0.468,-0.013
25-Aug-16,0.508,0.47,0.003
26-Aug-16,0.508,0.471,-0.004
27-Aug-16,0.504,0.47,0.085
28-Aug-16,0.505,0.471,0.006
29-Aug-16,0.506,0.472,0.324
30-Aug-16,0.506,0.473,0.001
31-Aug-16,0.507,0.474,0.006
1-Sep-16,0.508,0.474,0.068
2-Sep-16,0.503,0.463,0.016
3-Sep-16,0.494,0.466,0.025
4-Sep-16,0.496,0.468,0.135
5-Sep-16,0.502,0.474,0.063
6-Sep-16,0.48,0.447,0.354
7-Sep-16,0.483,0.449,0.017
8-Sep-16,0.485,0.451,0.018
9-Sep-16,0.503,0.529,0.444
10-Sep-16,0.354,0.386,0.136
11-Sep-16,0.356,0.388,0.04
12-Sep-16,0.395,0.434,0.098
13-Sep-16,0.398,0.435,0.404
14-Sep-16,0.4,0.436,0.092
15-Sep-16,0.403,0.437,0.413
16-Sep-16,0.373,0.44,0.388
17-Sep-16,0.375,0.437,0.063
18-Sep-16,0.402,0.382,0.006
19-Sep-16,0.408,0.393,0.064
20-Sep-16,0.411,0.398,-0.008
21-Sep-16,0.414,0.403,0.303
22-Sep-16,0.417,0.407,0.424
23-Sep-16,0.42,0.412,0.439
24-Sep-16,0.423,0.416,0.325
25-Sep-16,0.429,0.423,-0.022
26-Sep-16,0.429,0.426,0.08
27-Sep-16,0.428,0.43,0.323
28-Sep-16,0.429,0.447,0.337
29-Sep-16,0.439,0.448,0.268
30-Sep-16,0.44,0.45,0.269
1-Oct-16,0.434,0.441,0.313
2-Oct-16,0.434,0.431,0.314
3-Oct-16,0.43,0.428,0.006
4-Oct-16,0.408,0.413,0.071
5-Oct-16,0.395,0.393,0.02
6-Oct-16,0.396,0.414,0.109
7-Oct-16,0.391,0.387,0.069
8-Oct-16,0.388,0.383,0.045
9-Oct-16,0.387,0.38,0.055
10-Oct-16,0.386,0.378,0.047
11-Oct-16,0.361,0.372,-0.024
12-Oct-16,0.345,0.349,0.014
13-Oct-16,0.347,0.342,0.004
14-Oct-16,0.341,0.339,0.007
15-Oct-16,0.217,0.076,-0.027
16-Oct-16,0.074,0.077,-0.007
17-Oct-16,0.07,0.075,-0.009
18-Oct-16,0.068,0.074,-0.019
19-Oct-16,0.034,,-0.057
20-Oct-16,0.03,,-0.039
21-Oct-16,0.036,,-0.078
22-Oct-16,0.037,,-0.063
23-Oct-16,0.037,,-0.102
24-Oct-16,0.037,,-0.111
25-Oct-16,0.055,,0.117
26-Oct-16,0.056,,-0.002
27-Oct-16,,,-0.033
28-Oct-16,,,0.207
29-Oct-16,,,-0.009
30-Oct-16,,,-0.093
31-Oct-16,,,0.012
1-Nov-16,,,0.127
2-Nov-16,,,0.098
3-Nov-16,,,0.058
4-Nov-16,,,0.105
5-Nov-16,,,0.197
6-Nov-16,,,0.034
7-Nov-16,,,0.149
8-Nov-16,,,0.2
9-Nov-16,,,0.081
10-Nov-16,,,0.116
11-Nov-16,,,0.039
12-Nov-16,,,0.222
13-Nov-16,,,0.003
14-Nov-16,,,0.038
15-Nov-16,,,0.163
16-Nov-16,,,-0.003
17-Nov-16,,,-0.022
18-Nov-16,,,-0.019
19-Nov-16,,,0.043
20-Nov-16,,,0.06
21-Nov-16,,,
22-Nov-16,,,
23-Nov-16,,,
24-Nov-16,,,
25-Nov-16,,,
26-Nov-16,,,
27-Nov-16,,,
28-Nov-16,,,
29-Nov-16,,,
30-Nov-16,,,
1-Dec-16,,,
2-Dec-16,,,
3-Dec-16,,,
4-Dec-16,,,
5-Dec-16,,,
6-Dec-16,,,
7-Dec-16,,,
8-Dec-16,,,
9-Dec-16,,,
10-Dec-16,,,
11-Dec-16,,,
12-Dec-16,,,
13-Dec-16,,,
14-Dec-16,,,
15-Dec-16,,,
16-Dec-16,,,
17-Dec-16,,,
18-Dec-16,,,
19-Dec-16,,,
20-Dec-16,,,
21-Dec-16,,,
22-Dec-16,,,
23-Dec-16,,,
24-Dec-16,,,
25-Dec-16,,,
26-Dec-16,,,
27-Dec-16,,,
28-Dec-16,,,
29-Dec-16,,,
30-Dec-16,,,
31-Dec-16,,,
1-Jan-17,,,
2-Jan-17,,,
3-Jan-17,,,
4-Jan-17,,,
5-Jan-17,,,
6-Jan-17,,,
7-Jan-17,,,
8-Jan-17,,,
9-Jan-17,,,
10-Jan-17,,,
11-Jan-17,,,
12-Jan-17,,,
13-Jan-17,,,
14-Jan-17,,,
15-Jan-17,,,
16-Jan-17,,,
17-Jan-17,,,
18-Jan-17,,,
19-Jan-17,,,
20-Jan-17,,,
21-Jan-17,,,
22-Jan-17,,,
23-Jan-17,,,
24-Jan-17,,,
25-Jan-17,,,
26-Jan-17,,,
27-Jan-17,,,
28-Jan-17,,,
29-Jan-17,,,
30-Jan-17,,,
31-Jan-17,,,
1-Feb-17,,,0.059
2-Feb-17,,,0.114
3-Feb-17,,,0.117
4-Feb-17,,,0.112
5-Feb-17,,,0.052
6-Feb-17,,,-0.268
7-Feb-17,,,-0.155
8-Feb-17,,,-0.086
9-Feb-17,,,-0.07
10-Feb-17,,,-0.068
11-Feb-17,,,-0.063
12-Feb-17,,,-0.178
13-Feb-17,,,-0.084
14-Feb-17,,,-0.071
15-Feb-17,,,-0.035
16-Feb-17,-0.037,-0.03,-0.036
17-Feb-17,-0.037,-0.031,-0.033
18-Feb-17,-0.038,-0.032,-0.028
19-Feb-17,-0.038,-0.032,-0.051
20-Feb-17,-0.038,-0.033,-0.033
21-Feb-17,-0.039,-0.034,-0.049
22-Feb-17,-0.039,-0.034,-0.045
23-Feb-17,-0.039,-0.035,-0.03
24-Feb-17,-0.039,-0.035,-0.062
25-Feb-17,-0.035,-0.04,-0.023
26-Feb-17,-0.035,-0.04,-0.036
27-Feb-17,-0.035,-0.041,-0.025
28-Feb-17,-0.036,-0.036,-0.022
1-Mar-17,-0.035,-0.038,-0.029
2-Mar-17,-0.035,-0.039,-0.031
3-Mar-17,-0.037,-0.04,-0.026
4-Mar-17,-0.035,0,-0.067
5-Mar-17,-0.036,-0.002,-0.04
6-Mar-17,-0.035,-0.037,-0.034
7-Mar-17,-0.035,-0.037,-0.026
8-Mar-17,-0.035,-0.038,-0.029
9-Mar-17,-0.041,-0.034,-0.032
10-Mar-17,-0.038,-0.034,-0.033
11-Mar-17,-0.04,-0.034,-0.032
12-Mar-17,-0.041,-0.034,-0.044
13-Mar-17,-0.035,-0.03,-0.024
14-Mar-17,-0.034,-0.031,-0.028
15-Mar-17,-0.036,-0.031,-0.035
16-Mar-17,-0.033,-0.032,-0.023
17-Mar-17,-0.033,-0.032,-0.028
18-Mar-17,-0.031,-0.033,-0.025
19-Mar-17,-0.03,-0.032,-0.027
20-Mar-17,-0.03,-0.032,-0.024
21-Mar-17,-0.031,-0.032,-0.038
22-Mar-17,-0.031,-0.034,-0.028
23-Mar-17,-0.032,-0.034,-0.032
24-Mar-17,-0.033,-0.034,-0.031
25-Mar-17,-0.034,-0.031,-0.027
26-Mar-17,-0.034,-0.032,-0.029
27-Mar-17,-0.035,-0.033,-0.032
28-Mar-17,-0.037,-0.036,-0.027
29-Mar-17,-0.038,-0.038,-0.03
30-Mar-17,-0.038,-0.036,-0.034
31-Mar-17,-0.038,-0.037,-0.026
1-Apr-17,-0.038,-0.037,-0.038
2-Apr-17,-0.039,-0.037,-0.023
3-Apr-17,-0.039,-0.036,-0.027
4-Apr-17,-0.039,-0.036,-0.053
5-Apr-17,-0.039,-0.036,-0.033
6-Apr-17,-0.039,-0.036,-0.033
7-Apr-17,-0.039,-0.035,-0.032
8-Apr-17,-0.039,-0.036,-0.037
9-Apr-17,-0.039,-0.036,-0.038
10-Apr-17,-0.039,-0.036,-0.034
11-Apr-17,-0.039,-0.035,-0.03
12-Apr-17,-0.039,-0.035,-0.033
13-Apr-17,-0.035,-0.031,-0.038
14-Apr-17,-0.035,-0.031,-0.038
15-Apr-17,-0.036,-0.031,-0.031
16-Apr-17,-0.036,-0.031,-0.034
17-Apr-17,-0.036,-0.027,-0.037
18-Apr-17,-0.036,-0.028,-0.036
19-Apr-17,-0.039,-0.035,-0.084
20-Apr-17,-0.039,-0.035,-0.024
21-Apr-17,-0.039,-0.035,-0.035
22-Apr-17,-0.039,-0.035,-0.037
23-Apr-17,-0.04,-0.036,-0.037
24-Apr-17,-0.04,-0.033,-0.031
25-Apr-17,-0.04,-0.033,-0.036
26-Apr-17,-0.041,-0.033,-0.023
27-Apr-17,-0.041,-0.038,-0.036
28-Apr-17,-0.041,-0.038,-0.027
29-Apr-17,-0.041,-0.038,-0.031
30-Apr-17,-0.045,-0.038,-0.039
1-May-17,-0.046,-0.039,-0.044
2-May-17,-0.047,-0.04,-0.042
3-May-17,-0.047,-0.04,-0.039
4-May-17,-0.046,-0.04,-0.031
5-May-17,-0.046,-0.041,-0.038
6-May-17,-0.046,-0.041,-0.045
7-May-17,-0.046,-0.041,-0.056
8-May-17,-0.049,-0.043,-0.044
9-May-17,-0.055,-0.054,-0.061
10-May-17,-0.06,-0.055,-0.042
11-May-17,-0.06,-0.056,-0.069
12-May-17,-0.063,-0.053,-0.03
13-May-17,-0.063,-0.054,-0.001
14-May-17,-0.06,-0.054,-0.042
15-May-17,-0.06,-0.054,-0.046
16-May-17,-0.068,-0.057,-0.073
17-May-17,-0.068,-0.056,-0.043
18-May-17,-0.065,-0.056,-0.041
19-May-17,-0.064,-0.054,0.001
20-May-17,-0.063,-0.053,-0.007
21-May-17,-0.061,-0.053,-0.009
22-May-17,-0.061,-0.053,0.008
23-May-17,-0.061,-0.043,0.009
24-May-17,-0.06,-0.043,0.024
25-May-17,-0.046,0.057,0.053
26-May-17,-0.046,0.131,0.066
27-May-17,-0.012,0.149,0.072
28-May-17,0.03,0.161,0.131
29-May-17,0.032,0.158,0.041
30-May-17,0.041,0.021,-0.12
31-May-17,0.096,0.082,-0.065
1-Jun-17,0.18,0.228,-0.006
2-Jun-17,0.188,0.241,0.097
3-Jun-17,0.19,0.225,0.157
4-Jun-17,0.209,0.198,0.183
5-Jun-17,0.212,0.199,0.151
6-Jun-17,0.218,0.206,0.06
7-Jun-17,0.238,0.225,0.227
8-Jun-17,0.248,0.229,0.246
9-Jun-17,0.256,0.242,0.246
10-Jun-17,0.256,0.236,0.139
11-Jun-17,0.261,0.242,0.241
12-Jun-17,0.275,0.256,0.131
13-Jun-17,0.289,0.271,0.066
14-Jun-17,0.29,0.271,0.27
15-Jun-17,0.299,0.281,0.262
16-Jun-17,0.313,0.291,0.279
17-Jun-17,0.33,0.3,0.267
18-Jun-17,0.331,0.297,0.331
19-Jun-17,0.333,0.298,0.352
20-Jun-17,0.338,0.305,0.32
21-Jun-17,0.355,0.319,0.266
22-Jun-17,0.369,0.328,0.34
23-Jun-17,0.388,0.345,0.365
24-Jun-17,0.408,0.363,0.408
25-Jun-17,0.426,0.377,0.326
26-Jun-17,0.43,0.379,0.018
27-Jun-17,0.433,0.382,-0.009
28-Jun-17,0.442,0.393,0.462
29-Jun-17,0.451,0.4,0.444
30-Jun-17,0.457,0.404,0.472
1-Jul-17,0.467,0.412,0.474
2-Jul-17,0.479,0.422,0.47
3-Jul-17,0.489,0.427,0.4
4-Jul-17,0.496,0.436,-0.021
5-Jul-17,0.502,0.444,0.225
6-Jul-17,0.504,0.446,0.424
7-Jul-17,0.51,0.448,0.497
8-Jul-17,0.515,0.454,0.308
9-Jul-17,0.515,0.455,0.212
10-Jul-17,0.522,0.454,0.182
11-Jul-17,0.504,0.45,0.174
12-Jul-17,0.528,0.473,0.555
13-Jul-17,0.528,0.474,0.567
14-Jul-17,0.529,0.474,0.491
15-Jul-17,0.531,0.477,0.251
16-Jul-17,0.541,0.49,0.562
17-Jul-17,0.542,0.491,0.539
18-Jul-17,0.544,0.491,0.532
19-Jul-17,0.544,0.492,0.557
20-Jul-17,0.546,0.495,0.409
21-Jul-17,0.553,0.489,0.072
22-Jul-17,0.548,0.486,-0.036
23-Jul-17,0.549,0.49,0.078
24-Jul-17,0.546,0.487,0.003
25-Jul-17,0.548,0.487,0.03
26-Jul-17,0.542,0.481,0.408
27-Jul-17,0.547,0.482,0.533
28-Jul-17,0.532,0.467,0.605
29-Jul-17,0.546,0.473,0.493
30-Jul-17,0.546,0.474,0.496
31-Jul-17,0.547,0.474,0.487
1-Aug-17,0.547,0.475,0.563
2-Aug-17,0.55,0.478,0.417
3-Aug-17,0.549,0.48,0.553
4-Aug-17,0.552,0.481,0.008
5-Aug-17,0.548,0.477,0.553
6-Aug-17,0.539,0.48,0.511
7-Aug-17,0.542,0.481,0.504
8-Aug-17,0.545,0.486,0.458
9-Aug-17,0.549,0.487,0.559
10-Aug-17,0.549,0.489,0.21
11-Aug-17,0.554,0.494,0.065
12-Aug-17,0.556,0.495,0.464
13-Aug-17,0.556,0.496,0.003
14-Aug-17,0.54,0.479,0.027
15-Aug-17,0.54,0.48,0.253
16-Aug-17,0.535,0.461,0.53
17-Aug-17,0.535,0.461,0.035
18-Aug-17,0.517,0.466,0.068
19-Aug-17,0.517,0.466,0.225
20-Aug-17,0.518,0.468,0.053
21-Aug-17,0.517,0.442,0.559
22-Aug-17,0.518,0.444,0.06
23-Aug-17,0.519,0.445,0.528
24-Aug-17,0.519,0.448,0.008
25-Aug-17,0.514,0.492,0.185
26-Aug-17,0.515,0.494,0.022
27-Aug-17,0.516,0.496,0.004
28-Aug-17,0.517,0.498,0.542
29-Aug-17,0.518,0.5,0.012
30-Aug-17,0.523,0.511,-0.003
31-Aug-17,0.525,0.514,0.001
1-Sep-17,0.495,0.509,0.225
2-Sep-17,0.496,0.512,0.081
3-Sep-17,0.497,0.514,0.016
4-Sep-17,0.499,0.517,0.045
5-Sep-17,0.436,0.417,0.107
6-Sep-17,0.377,0.329,0.017
7-Sep-17,0.376,0.332,0.003
8-Sep-17,0.374,0.329,0.011
9-Sep-17,0.367,0.333,0.011
10-Sep-17,0.381,0.347,0.068
11-Sep-17,0.404,0.359,0.142
12-Sep-17,0.405,0.362,0.461
13-Sep-17,0.407,0.364,0.401
14-Sep-17,0.408,0.367,0.119
15-Sep-17,0.409,0.37,0.243
16-Sep-17,0.411,0.373,0.297
17-Sep-17,0.413,0.376,0.401
18-Sep-17,0.414,0.38,0.425
19-Sep-17,0.416,0.393,0.003
20-Sep-17,0.413,0.399,0.073
21-Sep-17,0.413,0.398,-0.009
22-Sep-17,0.418,0.409,-0.002
23-Sep-17,0.41,0.402,0
24-Sep-17,0.412,0.412,0.029
25-Sep-17,0.415,0.413,-0.005
26-Sep-17,0.408,0.416,0.115
27-Sep-17,0.391,0.406,0.395
28-Sep-17,0.391,0.404,0.008
29-Sep-17,0.392,0.405,0.054
30-Sep-17,0.392,0.405,0.364
1-Oct-17,0.393,0.406,0.012
2-Oct-17,0.394,0.407,0.006
3-Oct-17,0.396,0.408,-0.022
4-Oct-17,0.397,0.409,0.048
5-Oct-17,0.398,0.418,0.337
6-Oct-17,0.379,0.397,0.051
7-Oct-17,0.38,0.399,0.027
8-Oct-17,0.382,0.401,0.004
9-Oct-17,0.284,,-0.005
10-Oct-17,0.283,,0.112
11-Oct-17,0.282,,0.11
12-Oct-17,0.283,,0.024
13-Oct-17,0.283,,-0.012
14-Oct-17,,,0.027
15-Oct-17,,,0.009
16-Oct-17,,,0.011
17-Oct-17,,,0.021
18-Oct-17,,,0.048
19-Oct-17,,,-0.004
20-Oct-17,,,-0.02
21-Oct-17,,,0.01
22-Oct-17,,,-0.028
23-Oct-17,,,-0.036
24-Oct-17,,,-0.033
25-Oct-17,,,-0.06
26-Oct-17,,,-0.095
27-Oct-17,,,-0.045
28-Oct-17,,,-0.048
29-Oct-17,,,-0.114
30-Oct-17,,,-0.136
31-Oct-17,,,-0.149
1-Nov-17,,,-0.097
2-Nov-17,,,-0.125
3-Nov-17,,,0.042
4-Nov-17,,,-0.103
5-Nov-17,,,0.118
6-Nov-17,,,0.115
7-Nov-17,,,0.091
8-Nov-17,,,0.135
9-Nov-17,,,0.04
10-Nov-17,,,0.089
11-Nov-17,,,-0.042
12-Nov-17,,,0.136
13-Nov-17,,,0.114
14-Nov-17,,,-0.119
15-Nov-17,,,0.1
16-Nov-17,,,0.117
17-Nov-17,,,-0.104
18-Nov-17,,,-0.025
19-Nov-17,,,0.209
20-Nov-17,,,0.099
21-Nov-17,,,0.076
22-Nov-17,,,-0.021
23-Nov-17,,,0.041
24-Nov-17,,,0.092
25-Nov-17,,,0.122
26-Nov-17,,,0.102
27-Nov-17,,,0.126
28-Nov-17,,,0.128
29-Nov-17,,,
30-Nov-17,,,0.111
1-Dec-17,,,
2-Dec-17,,,0.252
3-Dec-17,,,
4-Dec-17,,,0.108
5-Dec-17,,,
6-Dec-17,,,
7-Dec-17,,,
8-Dec-17,,,
9-Dec-17,,,
10-Dec-17,,,
11-Dec-17,,,
12-Dec-17,,,
13-Dec-17,,,
14-Dec-17,,,
15-Dec-17,,,
16-Dec-17,,,
17-Dec-17,,,
18-Dec-17,,,
19-Dec-17,,,
20-Dec-17,,,
21-Dec-17,,,
22-Dec-17,,,
23-Dec-17,,,
24-Dec-17,,,
25-Dec-17,,,
26-Dec-17,,,
27-Dec-17,,,
28-Dec-17,,,
29-Dec-17,,,
30-Dec-17,,,
31-Dec-17,,,
1-Jan-18,,,
2-Jan-18,,,
3-Jan-18,,,
4-Jan-18,,,
5-Jan-18,,,
6-Jan-18,,,
7-Jan-18,,,0.367
8-Jan-18,,,0.323
9-Jan-18,,,
10-Jan-18,,,0.218
11-Jan-18,,,0.157
12-Jan-18,,,0.369
13-Jan-18,,,0.256
14-Jan-18,,,0.036
15-Jan-18,,,-0.001
16-Jan-18,,,-0.025
17-Jan-18,,,0.013
18-Jan-18,,,0.099
19-Jan-18,,,0.181
20-Jan-18,,,0.135
21-Jan-18,,,0.093
22-Jan-18,,,0.042
23-Jan-18,,,-0.02
24-Jan-18,,,-0.026
25-Jan-18,,,0.156
26-Jan-18,,,-0.047
27-Jan-18,,,0.094
28-Jan-18,,,0.225
29-Jan-18,,,0.104
30-Jan-18,,,0.042
31-Jan-18,,,0.077
1-Feb-18,,,0.058
2-Feb-18,,,0.081
3-Feb-18,,,0.115
4-Feb-18,,,0.157
5-Feb-18,,,0.12
6-Feb-18,,,-0.128
7-Feb-18,,,-0.08
8-Feb-18,,,-0.103
9-Feb-18,,,-0.081
10-Feb-18,,,-0.092
11-Feb-18,,,-0.075
12-Feb-18,,,-0.089
13-Feb-18,,,-0.051
14-Feb-18,,,-0.122
15-Feb-18,,,-0.129
16-Feb-18,,,-0.056
17-Feb-18,,,-0.046
18-Feb-18,,,-0.045
19-Feb-18,-0.101,-0.066,-0.05
20-Feb-18,-0.103,-0.066,-0.052
21-Feb-18,-0.056,-0.013,-0.063
22-Feb-18,-0.059,-0.031,-0.063
23-Feb-18,-0.06,-0.031,-0.078
24-Feb-18,-0.06,-0.032,-0.07
25-Feb-18,-0.06,-0.032,-0.036
26-Feb-18,-0.059,-0.032,-0.085
27-Feb-18,-0.059,-0.032,-0.051
28-Feb-18,-0.059,-0.033,-0.047
1-Mar-18,-0.06,-0.032,-0.029
2-Mar-18,-0.061,-0.032,-0.043
3-Mar-18,-0.06,-0.032,-0.041
4-Mar-18,-0.061,-0.032,-0.032
5-Mar-18,-0.061,-0.032,-0.033
6-Mar-18,-0.061,-0.032,-0.058
7-Mar-18,-0.043,-0.04,-0.049
8-Mar-18,-0.044,-0.04,-0.023
9-Mar-18,-0.045,-0.041,-0.04
10-Mar-18,-0.042,-0.041,-0.063
11-Mar-18,-0.042,-0.041,-0.038
12-Mar-18,-0.043,-0.041,-0.045
13-Mar-18,-0.042,-0.04,-0.033
14-Mar-18,-0.042,-0.036,-0.049
15-Mar-18,-0.04,-0.036,-0.031
16-Mar-18,-0.039,-0.036,-0.038
17-Mar-18,-0.039,-0.039,-0.019
18-Mar-18,-0.037,-0.037,-0.026
19-Mar-18,-0.038,-0.037,-0.032
20-Mar-18,-0.036,-0.036,-0.031
21-Mar-18,-0.036,-0.036,-0.031
22-Mar-18,-0.037,-0.038,-0.029
23-Mar-18,-0.037,-0.038,-0.041
24-Mar-18,-0.037,-0.038,-0.031
25-Mar-18,-0.037,-0.037,-0.033
26-Mar-18,-0.037,-0.037,-0.029
27-Mar-18,-0.037,-0.037,-0.035
28-Mar-18,-0.037,-0.038,-0.036
29-Mar-18,-0.037,-0.038,-0.039
30-Mar-18,-0.037,-0.038,-0.039
31-Mar-18,-0.037,-0.038,-0.035
1-Apr-18,-0.037,-0.037,-0.035
2-Apr-18,-0.037,-0.035,-0.035
3-Apr-18,-0.037,-0.035,-0.031
4-Apr-18,-0.036,-0.034,-0.029
5-Apr-18,-0.036,-0.034,-0.031
6-Apr-18,-0.036,-0.035,-0.032
7-Apr-18,-0.037,-0.034,-0.029
8-Apr-18,-0.036,-0.034,-0.033
9-Apr-18,-0.036,-0.034,-0.038
10-Apr-18,-0.034,-0.035,-0.037
11-Apr-18,-0.038,-0.034,-0.042
12-Apr-18,-0.038,-0.037,-0.039
13-Apr-18,-0.038,-0.037,-0.041
14-Apr-18,-0.037,-0.033,-0.035
15-Apr-18,-0.037,-0.035,-0.038
16-Apr-18,-0.037,-0.033,-0.033
17-Apr-18,-0.038,-0.033,-0.038
18-Apr-18,-0.038,-0.036,-0.042
19-Apr-18,-0.038,-0.035,-0.03
20-Apr-18,-0.038,-0.035,-0.031
21-Apr-18,-0.038,-0.033,-0.033
22-Apr-18,-0.039,-0.036,-0.034
23-Apr-18,-0.039,-0.036,-0.04
24-Apr-18,-0.04,-0.036,-0.043
25-Apr-18,-0.04,-0.036,-0.045
26-Apr-18,-0.04,-0.036,-0.022
27-Apr-18,-0.04,-0.036,-0.028
28-Apr-18,-0.04,-0.037,-0.029
29-Apr-18,-0.041,-0.037,-0.052
30-Apr-18,-0.041,-0.037,-0.051
1-May-18,-0.042,-0.038,-0.073
2-May-18,-0.042,-0.038,-0.034
3-May-18,-0.043,-0.038,-0.056
4-May-18,-0.042,-0.038,-0.047
5-May-18,-0.044,-0.039,-0.019
6-May-18,-0.043,-0.039,-0.022
7-May-18,-0.043,-0.039,-0.03
8-May-18,-0.042,-0.036,-0.033
9-May-18,-0.042,-0.036,-0.046
10-May-18,-0.045,-0.039,-0.048
11-May-18,-0.045,-0.039,-0.062
12-May-18,-0.046,-0.039,-0.079
13-May-18,-0.051,-0.042,-0.127
14-May-18,-0.052,-0.041,-0.117
15-May-18,-0.055,-0.045,-0.117
16-May-18,-0.06,-0.05,-0.116
17-May-18,-0.064,-0.052,-0.113
18-May-18,-0.077,-0.072,-0.061
19-May-18,-0.091,-0.091,-0.112
20-May-18,-0.091,-0.091,-0.085
21-May-18,-0.091,-0.09,-0.09
22-May-18,-0.074,-0.069,-0.058
23-May-18,-0.074,-0.068,-0.079
24-May-18,-0.073,-0.068,-0.059
25-May-18,-0.073,-0.068,-0.032
26-May-18,-0.067,-0.062,-0.074
27-May-18,-0.067,-0.063,-0.059
28-May-18,-0.066,-0.062,-0.041
29-May-18,-0.054,-0.044,-0.042
30-May-18,-0.046,-0.033,-0.084
31-May-18,-0.047,-0.033,-0.094
1-Jun-18,-0.047,-0.032,-0.176
2-Jun-18,-0.048,-0.033,-0.075
3-Jun-18,-0.049,-0.033,-0.094
4-Jun-18,-0.046,-0.033,-0.078
5-Jun-18,-0.046,-0.033,-0.114
6-Jun-18,-0.041,-0.047,-0.098
7-Jun-18,-0.015,0,-0.007
8-Jun-18,-0.015,0,-0.026
9-Jun-18,0.02,0,-0.007
10-Jun-18,0.051,0,0.001
11-Jun-18,0.101,0.001,0.029
12-Jun-18,0.12,0,0.082
13-Jun-18,0.133,0,0.141
14-Jun-18,0.144,,0.118
15-Jun-18,0.242,0.295,0.072
16-Jun-18,0.243,0.295,0.178
17-Jun-18,0.249,0.295,0.031
18-Jun-18,0.292,0.297,0.255
19-Jun-18,0.297,0.291,-0.001
20-Jun-18,0.294,0.291,0.085
21-Jun-18,0.294,0.291,0.175
22-Jun-18,0.294,0.292,0.281
23-Jun-18,0.324,0.303,0.235
24-Jun-18,0.321,0.304,-0.039
25-Jun-18,0.344,0.352,0.312
26-Jun-18,0.346,0.361,0.299
27-Jun-18,0.348,0.363,0.153
28-Jun-18,0.349,0.364,0.072
29-Jun-18,0.351,0.365,0.284
30-Jun-18,0.352,0.366,0.354
1-Jul-18,0.361,0.37,0.316
2-Jul-18,0.362,0.371,0.387
3-Jul-18,0.361,0.367,0.335
4-Jul-18,0.368,0.375,0.414
5-Jul-18,0.408,0.406,0.038
6-Jul-18,0.413,0.408,0.023
